2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-19T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,LOW,BUY executed,123.77
2020-02-20T00:00:00,DAL,CLOSING ORDER CREATED
2020-02-20T00:00:00,DD,CLOSING ORDER CREATED
2020-02-20T00:00:00,JNJ,CLOSING ORDER CREATED
2020-02-20T00:00:00,LVS,CLOSING ORDER CREATED
2020-02-20T00:00:00,MS,CLOSING ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-20T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,DAL,BUY executed,57.96
2020-02-21T00:00:00,DD,BUY executed,52.22
2020-02-21T00:00:00,JNJ,SELL executed,148.09
2020-02-21T00:00:00,LVS,BUY executed,66.80
2020-02-21T00:00:00,MS,BUY executed,53.50
2020-02-21T00:00:00,FISV,SELL executed,121.52
2020-02-21T00:00:00,LOW,SELL executed,125.75
2020-02-21T00:00:00,SCHW,SELL executed,48.09
2020-02-21T00:00:00,TGT,SELL executed,117.83
2020-02-21T00:00:00,ABT,CLOSING ORDER CREATED
2020-02-21T00:00:00,TMUS,CLOSING ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-21T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,ABT,BUY executed,85.45
2020-02-24T00:00:00,TMUS,BUY executed,96.12
2020-02-24T00:00:00,UPS,SELL executed,99.76
2020-02-24T00:00:00,UNP,SELL executed,176.19
2020-02-24T00:00:00,MU,BUY executed,53.31
2020-02-24T00:00:00,MCK,CLOSING ORDER CREATED
2020-02-24T00:00:00,MDLZ,CLOSING ORDER CREATED
2020-02-24T00:00:00,UAL,CLOSING ORDER CREATED
2020-02-24T00:00:00,UNP,CLOSING ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-24T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,MCK,BUY executed,167.20
2020-02-25T00:00:00,MDLZ,BUY executed,57.72
2020-02-25T00:00:00,UAL,BUY executed,75.76
2020-02-25T00:00:00,UNP,BUY executed,177.45
2020-02-25T00:00:00,AMT,SELL executed,247.92
2020-02-25T00:00:00,DAL,SELL executed,54.54
2020-02-25T00:00:00,GM,SELL executed,33.25
2020-02-25T00:00:00,UPS,SELL executed,99.07
2020-02-25T00:00:00,SCHW,SELL executed,43.99
2020-02-25T00:00:00,AXP,SELL executed,127.71
2020-02-25T00:00:00,CAT,SELL executed,132.97
2020-02-25T00:00:00,CI,SELL executed,203.34
2020-02-25T00:00:00,EL,SELL executed,199.56
2020-02-25T00:00:00,PAYC,SELL executed,299.75
2020-02-25T00:00:00,META,BUY executed,202.25
2020-02-25T00:00:00,AMD,BUY executed,51.14
2020-02-25T00:00:00,V,BUY executed,198.79
2020-02-25T00:00:00,DIS,BUY executed,133.75
2020-02-25T00:00:00,BAC,BUY executed,32.69
2020-02-25T00:00:00,JPM,BUY executed,131.00
2020-02-25T00:00:00,XOM,BUY executed,56.75
2020-02-25T00:00:00,GILD,BUY executed,73.73
2020-02-25T00:00:00,HUM,CLOSING ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-25T00:00:00,{ticker},LONG ORDER CREATED
2020-02-26T00:00:00,HUM,BUY executed,333.09
2020-02-26T00:00:00,CNC,SELL executed,55.84
2020-02-26T00:00:00,LLY,SELL executed,136.03
2020-02-26T00:00:00,BAC,BUY executed,31.39
2020-02-26T00:00:00,CSCO,BUY executed,42.97
2020-02-26T00:00:00,ADBE,BUY executed,349.40
2020-02-26T00:00:00,MRK,BUY executed,80.66
2020-02-26T00:00:00,FIS,CLOSING ORDER CREATED
2020-02-26T00:00:00,MRK,CLOSING ORDER CREATED
2020-02-26T00:00:00,PAYC,CLOSING ORDER CREATED
2020-02-26T00:00:00,WYNN,CLOSING ORDER CREATED
2020-02-26T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-26T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-26T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-26T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-26T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-26T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-26T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-26T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-26T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-26T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-26T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-26T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-26T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-26T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-26T00:00:00,{ticker},SHORT ORDER CREATED
2020-02-26T00:00:00,{ticker},SHORT ORDER CREATED
